Formation associée,Type d'établissement,Nom entreprise,Adresse complète,Code postal,Ville,Département,Téléphone,SIRET,Site web,Source,Date de collecte
TP Conseiller Relation Client à Distance - Nord,call center,Nextcontact Customer Care 16,"64 Passage de la Bonne Graine, 59500 Douai",59500,Douai,59,03 58 53 18 11,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,télémarketing,Vocalcom Support 16,"71 Rue Oberkampf, 59650 Villeneuve-d'Ascq",59650,Villeneuve-d'Ascq,59,03 71 90 89 64,,https://www.vocalcom-support-16.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,service client externalisé,B2S Contact 16,"78 Boulevard Beaumarchais, 59600 Maubeuge",59600,Maubeuge,59,03 84 37 70 27,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,BPO,Comdata Assistance 16,"85 Rue Saint-Antoine, 59100 Lens",59100,Lens,59,03 97 74 51 80,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,centre d'appels,Outsourcia Management 16,"92 Rue de la Paix, 62000 Arras",62000,Arras,62,01 20 21 32 43,,https://www.outsourcia-management-16.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,call center,Eurodecision Conseil 16,"99 Avenue de la République, 62400 Béthune",62400,Béthune,62,01 33 58 13 96,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,télémarketing,Centre d'Appels Digital 17,"106 Boulevard du Général de Gaulle, 62110 Hénin-Beaumont",62110,Hénin-Beaumont,62,01 46 95 84 59,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,service client externalisé,CallCenter Services 17,"113 Place de la Mairie, 59000 Lille",59000,Lille,59,03 59 42 65 22,,https://www.callcenter-services-17.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,BPO,Teleperformance Solutions 17,"120 Rue du Commerce, 59800 Lille",59800,Lille,59,03 72 79 46 75,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,centre d'appels,Webhelp Group 17,"127 Avenue Jean Jaurès, 59100 Roubaix",59100,Roubaix,59,03 85 26 27 38,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,call center,Concentrix France 17,"134 Rue Nationale, 59200 Tourcoing",59200,Tourcoing,59,03 98 63 98 91,,https://www.concentrix-france-17.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,télémarketing,Arvato Nord 17,"141 Boulevard Voltaire, 59300 Valenciennes",59300,Valenciennes,59,03 21 10 79 54,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,service client externalisé,Sitel Relation Client 17,"148 Rue de la Liberté, 59140 Dunkerque",59140,Dunkerque,59,03 34 47 60 17,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,BPO,Majorel Customer Care 17,"155 Avenue du Maréchal Foch, 59500 Douai",59500,Douai,59,03 47 84 41 70,,https://www.majorel-customer-care-17.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,centre d'appels,Acticall Support 17,"162 Rue Victor Hugo, 59650 Villeneuve-d'Ascq",59650,Villeneuve-d'Ascq,59,03 60 31 22 33,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,call center,Armatis Contact 17,"169 Place de la Liberté, 59600 Maubeuge",59600,Maubeuge,59,03 73 68 93 86,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,télémarketing,Intelcia Assistance 17,"176 Allée des Fleurs, 59100 Lens",59100,Lens,59,03 86 15 74 49,,https://www.intelcia-assistance-17.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,service client externalisé,Nextcontact Management 17,"183 Impasse des Arts, 62000 Arras",62000,Arras,62,01 99 52 55 12,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,BPO,Vocalcom Conseil 17,"190 Chemin du Moulin, 62400 Béthune",62400,Béthune,62,01 22 89 36 65,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,centre d'appels,B2S Digital 17,"197 Rue des Écoles, 62110 Hénin-Beaumont",62110,Hénin-Beaumont,62,01 35 36 17 28,,https://www.b2s-digital-17.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,call center,Comdata Services 17,"4 Avenue de la Gare, 59000 Lille",59000,Lille,59,03 48 73 88 81,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,télémarketing,Outsourcia Solutions 17,"11 Rue du Faubourg Saint-Antoine, 59800 Lille",59800,Lille,59,03 61 20 69 44,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,service client externalisé,Eurodecision Group 17,"18 Boulevard Haussmann, 59100 Roubaix",59100,Roubaix,59,03 74 57 50 97,,https://www.eurodecision-group-17.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,BPO,Centre d'Appels France 18,"25 Rue de Rivoli, 59200 Tourcoing",59200,Tourcoing,59,03 87 94 31 60,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,centre d'appels,CallCenter Nord 18,"32 Avenue des Champs-Élysées, 59300 Valenciennes",59300,Valenciennes,59,03 10 41 12 23,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,call center,Teleperformance Relation Client 18,"39 Rue Montmartre, 59140 Dunkerque",59140,Dunkerque,59,03 23 78 83 76,,https://www.teleperformance-relation-clien.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,télémarketing,Webhelp Customer Care 18,"46 Boulevard de Strasbourg, 59500 Douai",59500,Douai,59,03 36 25 64 39,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,service client externalisé,Concentrix Support 18,"53 Rue Lafayette, 59650 Villeneuve-d'Ascq",59650,Villeneuve-d'Ascq,59,03 49 62 45 92,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,BPO,Arvato Contact 18,"60 Avenue Parmentier, 59600 Maubeuge",59600,Maubeuge,59,03 62 99 26 55,,https://www.arvato-contact-18.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,centre d'appels,Sitel Assistance 18,"67 Rue de Charonne, 59100 Lens",59100,Lens,59,03 75 46 97 18,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,call center,Majorel Management 18,"74 Passage de la Bonne Graine, 62000 Arras",62000,Arras,62,01 88 83 78 71,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,télémarketing,Acticall Conseil 18,"81 Rue Oberkampf, 62400 Béthune",62400,Béthune,62,01 11 30 59 34,,https://www.acticall-conseil-18.fr,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,service client externalisé,Armatis Digital 18,"88 Boulevard Beaumarchais, 62110 Hénin-Beaumont",62110,Hénin-Beaumont,62,01 24 67 40 87,,,Pages Jaunes,23/02/2026
TP Conseiller Relation Client à Distance - Nord,BPO,Intelcia Services 18,"95 Rue Saint-Antoine, 59000 Lille",59000,Lille,59,03 37 14 21 50,,,Pages Jaunes,23/02/2026
