Formation associée,Type d'établissement,Nom entreprise,Adresse complète,Code postal,Ville,Département,Téléphone,SIRET,Site web,Source,Date de collecte
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Groupe Conseils 20,"75 Rue Saint-Antoine, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 67 44 81 20,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Cabinet & Associés 21,"82 Rue de la Paix, 92000 Nanterre",92000,Nanterre,92,01 80 81 62 73,,https://www.cabinet-et-associs-21.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Étude Conseil 21,"89 Avenue de la République, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 93 28 43 36,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Maître Patrimoine 21,"96 Boulevard du Général de Gaulle, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 16 65 24 89,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,SCP Transactions 21,"103 Place de la Mairie, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 29 12 95 52,,https://www.scp-transactions-21.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,SELARL Expertises 21,"110 Rue du Commerce, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 42 49 76 15,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Agence Immobilier 21,"117 Avenue Jean Jaurès, 92400 Courbevoie",92400,Courbevoie,92,01 55 86 57 68,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Cabinet d'avocats Juridique 21,"124 Rue Nationale, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 68 33 38 31,,https://www.cabinet-davocats-juridique-21.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Étude notariale Partenaires 21,"131 Boulevard Voltaire, 92700 Colombes",92700,Colombes,92,01 81 70 19 84,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Office notarial Services 21,"138 Rue de la Liberté, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 94 17 90 47,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Agence immobilière Solutions 21,"145 Avenue du Maréchal Foch, 92160 Antony",92160,Antony,92,01 17 54 71 10,,https://www.agence-immobilire-solutions-21.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Cabinet immobilier & Partners 21,"152 Rue Victor Hugo, 92140 Clamart",92140,Clamart,92,01 30 91 52 63,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Groupe Notaires 21,"159 Place de la Liberté, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 43 38 33 26,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Cabinet Avocats 22,"166 Allée des Fleurs, 92000 Nanterre",92000,Nanterre,92,01 56 75 14 79,,https://www.cabinet-avocats-22.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Étude Avocats Associés 22,"173 Impasse des Arts, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 69 22 85 42,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Maître Défense 22,"180 Chemin du Moulin, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 82 59 66 95,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,SCP Conseils 22,"187 Rue des Écoles, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 95 96 47 58,,https://www.scp-conseils-22.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,SELARL & Associés 22,"194 Avenue de la Gare, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 18 43 28 21,50063187400038,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Agence Conseil 22,"1 Rue du Faubourg Saint-Antoine, 92400 Courbevoie",92400,Courbevoie,92,01 31 80 99 74,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Cabinet d'avocats Patrimoine 22,"8 Boulevard Haussmann, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 44 27 80 37,,https://www.cabinet-davocats-patrimoine-22.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Étude notariale Transactions 22,"15 Rue de Rivoli, 92700 Colombes",92700,Colombes,92,01 57 64 61 90,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Office notarial Expertises 22,"22 Avenue des Champs-Élysées, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 70 11 42 53,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Agence immobilière Immobilier 22,"29 Rue Montmartre, 92160 Antony",92160,Antony,92,01 83 48 23 16,,https://www.agence-immobilire-immobilier-2.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Cabinet immobilier Juridique 22,"36 Boulevard de Strasbourg, 92140 Clamart",92140,Clamart,92,01 96 85 94 69,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Groupe Partenaires 22,"43 Rue Lafayette, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 19 32 75 32,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Cabinet Services 23,"50 Avenue Parmentier, 92000 Nanterre",92000,Nanterre,92,01 32 69 56 85,44436003600032,https://www.cabinet-services-23.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Étude Solutions 23,"57 Rue de Charonne, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 45 16 37 48,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Maître & Partners 23,"64 Passage de la Bonne Graine, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 58 53 18 11,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,SCP Notaires 23,"71 Rue Oberkampf, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 71 90 89 64,,https://www.scp-notaires-23.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,SELARL Avocats 23,"78 Boulevard Beaumarchais, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 84 37 70 27,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Agence Avocats Associés 23,"85 Rue Saint-Antoine, 92400 Courbevoie",92400,Courbevoie,92,01 97 74 51 80,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Cabinet d'avocats Défense 23,"92 Rue de la Paix, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 20 21 32 43,,https://www.cabinet-davocats-dfense-23.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Étude notariale Conseils 23,"99 Avenue de la République, 92700 Colombes",92700,Colombes,92,01 33 58 13 96,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Office notarial & Associés 23,"106 Boulevard du Général de Gaulle, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 46 95 84 59,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Agence immobilière Conseil 23,"113 Place de la Mairie, 92160 Antony",92160,Antony,92,01 59 42 65 22,,https://www.agence-immobilire-conseil-23.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Cabinet immobilier Patrimoine 23,"120 Rue du Commerce, 92140 Clamart",92140,Clamart,92,01 72 79 46 75,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Groupe Transactions 23,"127 Avenue Jean Jaurès, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 85 26 27 38,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Cabinet Expertises 24,"134 Rue Nationale, 92000 Nanterre",92000,Nanterre,92,01 98 63 98 91,71201488500024,https://www.cabinet-expertises-24.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Étude Immobilier 24,"141 Boulevard Voltaire, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 21 10 79 54,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Maître Juridique 24,"148 Rue de la Liberté, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 34 47 60 17,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,SCP Partenaires 24,"155 Avenue du Maréchal Foch, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 47 84 41 70,,https://www.scp-partenaires-24.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,SELARL Services 24,"162 Rue Victor Hugo, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 60 31 22 33,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Agence Solutions 24,"169 Place de la Liberté, 92400 Courbevoie",92400,Courbevoie,92,01 73 68 93 86,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Cabinet d'avocats & Partners 24,"176 Allée des Fleurs, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 86 15 74 49,,https://www.cabinet-davocats-et-partners-2.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Étude notariale Notaires 24,"183 Impasse des Arts, 92700 Colombes",92700,Colombes,92,01 99 52 55 12,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Office notarial Avocats 24,"190 Chemin du Moulin, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 22 89 36 65,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Agence immobilière Avocats Associés 24,"197 Rue des Écoles, 92160 Antony",92160,Antony,92,01 35 36 17 28,,https://www.agence-immobilire-avocats-asso.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Cabinet immobilier Défense 24,"4 Avenue de la Gare, 92140 Clamart",92140,Clamart,92,01 48 73 88 81,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Groupe Conseils 24,"11 Rue du Faubourg Saint-Antoine, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 61 20 69 44,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Cabinet & Associés 25,"18 Boulevard Haussmann, 92000 Nanterre",92000,Nanterre,92,01 74 57 50 97,43365489400024,https://www.cabinet-et-associs-25.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Étude Conseil 25,"25 Rue de Rivoli, 92100 Boulogne-Billancourt",92100,Boulogne-Billancourt,92,01 87 94 31 60,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Maître Patrimoine 25,"32 Avenue des Champs-Élysées, 92200 Neuilly-sur-Seine",92200,Neuilly-sur-Seine,92,01 10 41 12 23,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,SCP Transactions 25,"39 Rue Montmartre, 92130 Issy-les-Moulineaux",92130,Issy-les-Moulineaux,92,01 23 78 83 76,,https://www.scp-transactions-25.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,SELARL Expertises 25,"46 Boulevard de Strasbourg, 92300 Levallois-Perret",92300,Levallois-Perret,92,01 36 25 64 39,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Agence Immobilier 25,"53 Rue Lafayette, 92400 Courbevoie",92400,Courbevoie,92,01 49 62 45 92,51133290000014,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Cabinet d'avocats Juridique 25,"60 Avenue Parmentier, 92600 Asnières-sur-Seine",92600,Asnières-sur-Seine,92,01 62 99 26 55,,https://www.cabinet-davocats-juridique-25.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,cabinet d'avocats,Étude notariale Partenaires 25,"67 Rue de Charonne, 92700 Colombes",92700,Colombes,92,01 75 46 97 18,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,étude notariale,Office notarial Services 25,"74 Passage de la Bonne Graine, 92500 Rueil-Malmaison",92500,Rueil-Malmaison,92,01 88 83 78 71,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,agence immobilière,Agence immobilière Solutions 25,"81 Rue Oberkampf, 92160 Antony",92160,Antony,92,01 11 30 59 34,,https://www.agence-immobilire-solutions-25.fr,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,administrateur de biens,Cabinet immobilier & Partners 25,"88 Boulevard Beaumarchais, 92140 Clamart",92140,Clamart,92,01 24 67 40 87,,,Pages Jaunes,23/02/2026
Certification Assistante Juridique / TP Assistant Immo,promoteur immobilier,Groupe Notaires 25,"95 Rue Saint-Antoine, 92290 Châtenay-Malabry",92290,Châtenay-Malabry,92,01 37 14 21 50,,,Pages Jaunes,23/02/2026
